2018-01-01,38.972088,-77.028957,Ward 4,2018-01-02
2018-01-01,38.972098,-77.029258,Ward 4,2018-01-02
2018-01-02,38.972263,-77.030368,Ward 4,2018-01-03
2018-01-02,38.940128,-77.018212,Ward 4,2018-01-03
2018-01-02,38.860782,-76.965444,Ward 7,2018-01-03
2018-01-02,38.884740,-77.012674,Ward 6,2018-01-05
2018-01-02,38.931406,-77.033858,Ward 1,2018-01-03
2018-01-02,38.944954,-77.087850,Ward 3,2018-01-03
2018-01-02,38.882406,-76.958371,Ward 7,2018-01-03
2018-01-02,38.863332,-76.952483,Ward 7,2018-01-03
2018-01-03,38.862146,-76.987248,Ward 8,2018-01-05
2018-01-03,38.882833,-76.958066,Ward 7,2018-01-05
2018-01-03,38.901783,-76.937774,Ward 7,2018-01-05
2018-01-03,38.872222,-76.937215,Ward 7,2018-01-09
2018-01-03,38.932355,-76.978930,Ward 5,2018-01-05
2018-01-03,38.893140,-76.982808,Ward 6,2018-01-05
2018-01-04,38.876476,-76.957512,Ward 7,2018-01-05
2018-01-04,38.959479,-77.008462,Ward 4,2018-01-05
2018-01-05,38.951751,-77.009627,Ward 4,2018-01-09
2018-01-05,38.883947,-76.983447,Ward 6,2018-01-09
2018-01-05,38.928764,-76.987209,Ward 5,2018-01-09
2018-01-06,38.951751,-77.009627,Ward 4,2018-01-09
2018-01-06,38.951751,-77.009627,Ward 4,2018-01-10
2018-01-07,38.914133,-77.097904,Ward 3,2018-01-10
2018-01-07,38.922704,-77.022583,Ward 1,2018-01-09
2018-01-07,38.897603,-76.996390,Ward 6,2018-01-09
2018-01-07,38.884675,-76.996175,Ward 6,2018-01-09
2018-01-08,38.872065,-76.937030,Ward 7,2018-01-09
2018-01-08,38.872246,-76.936882,Ward 7,2018-01-09
2018-01-08,38.962881,-77.020337,Ward 4,2018-01-09
2018-01-08,38.934918,-76.965585,Ward 5,2018-01-09
2018-01-08,38.895445,-77.015725,Ward 2,2018-01-09
2018-01-08,38.919178,-77.000568,Ward 5,2018-01-09
2018-01-09,38.928870,-77.021364,Ward 1,2018-01-10
2018-01-09,38.934257,-77.091363,Ward 3,2018-01-11
2018-01-09,38.858117,-76.986179,Ward 8,2018-01-10
2018-01-09,38.951068,-77.008591,Ward 5,2018-01-10
2018-01-09,38.936252,-77.100166,Ward 3,2018-01-10
2018-01-09,38.938550,-76.990017,Ward 5,2018-01-10
2018-01-09,38.938315,-76.990249,Ward 5,2018-01-10
2018-01-10,38.938315,-76.990249,Ward 5,2018-01-10
2018-01-10,38.943321,-77.017430,Ward 4,2018-01-11
2018-01-10,38.924302,-77.022737,Ward 1,2018-01-11
2018-01-10,38.924655,-77.025353,Ward 1,2018-01-11
2018-01-10,38.910976,-77.027848,Ward 2,2018-01-11
2018-01-11,38.844263,-76.995917,Ward 8,2018-01-12
2018-01-11,38.893140,-76.982808,Ward 6,2018-01-12
2018-01-11,38.965834,-77.022665,Ward 4,2018-01-12
2018-01-11,38.844564,-76.995667,Ward 8,2018-01-12
2018-01-11,38.965788,-77.022665,Ward 4,2018-01-12
2018-01-11,38.933489,-77.078415,Ward 3,2018-01-12
2018-01-11,38.965834,-77.022665,Ward 4,2018-01-12
2018-01-11,38.903088,-76.991775,Ward 6,2018-01-12
2018-01-11,38.892338,-76.923367,Ward 7,2018-01-12
2018-01-12,38.904847,-76.933530,Ward 7,2018-01-12
2018-01-13,38.941874,-77.036441,Ward 4,2018-01-19
2018-01-13,38.929085,-77.034130,Ward 1,2018-01-18
2018-01-13,38.844515,-77.000900,Ward 8,2018-01-16
2018-01-14,38.928584,-76.977182,Ward 5,2018-01-16
2018-01-14,38.866161,-76.948511,Ward 7,2018-01-16
2018-01-14,38.874546,-76.970968,Ward 7,2018-01-16
2018-01-15,38.907654,-77.018706,Ward 6,2018-01-18
2018-01-15,38.907783,-77.029137,Ward 2,2018-01-18
2018-01-16,38.910475,-76.985773,Ward 5,2018-01-16
2018-01-16,38.934186,-77.080797,Ward 3,2018-01-18
2018-01-16,38.956210,-77.021650,Ward 4,2018-01-18
2018-01-16,38.956210,-77.021650,Ward 4,2018-01-18
2018-01-17,38.984386,-77.032497,Ward 4,2018-01-18
2018-01-17,38.952797,-77.024523,Ward 4,2018-01-18
2018-01-19,38.955671,-77.016817,Ward 4,2018-01-20
2018-01-19,38.915849,-77.017942,Ward 1,2018-01-23
2018-01-19,38.968457,-77.023584,Ward 4,2018-01-20
2018-01-19,38.955671,-77.016817,Ward 4,2018-01-20
2018-01-19,38.933698,-77.059001,Ward 3,2018-01-20
2018-01-19,38.937047,-77.023458,Ward 4,2018-01-20
2018-01-20,38.897333,-76.994965,Ward 6,2018-01-20
2018-01-20,38.830768,-77.002274,Ward 8,2018-01-20
2018-01-20,38.898913,-77.003505,Ward 6,2018-01-22
2018-01-20,38.905815,-76.944656,Ward 7,2018-01-22
2018-01-21,38.862765,-76.992245,Ward 8,2018-01-22
2018-01-21,38.935792,-77.022939,Ward 1,2018-01-22
2018-01-21,38.862625,-76.992210,Ward 8,2018-01-22
2018-01-21,38.961020,-77.080307,Ward 3,2018-01-22
2018-01-21,38.960805,-77.059396,Ward 4,2018-01-22
2018-01-21,38.961018,-77.059751,Ward 4,2018-01-22
2018-01-21,38.906708,-77.046858,Ward 2,2018-01-22
2018-01-21,38.905428,-77.083038,Ward 3,2018-01-22
2018-01-21,38.906714,-77.086806,Ward 3,2018-01-22
2018-01-22,38.887433,-76.932343,Ward 7,2018-01-23
2018-01-22,38.914267,-77.037725,Ward 2,2018-01-23
2018-01-22,38.914091,-77.020384,Ward 6,2018-01-23
2018-01-22,38.875673,-76.971461,Ward 7,2018-01-23
2018-01-22,38.956952,-77.008021,Ward 4,2018-01-23
2018-01-22,38.982388,-77.026550,Ward 4,2018-01-23
2018-01-22,38.961017,-77.058748,Ward 4,2018-01-23
2018-01-22,38.886966,-76.932669,Ward 7,2018-01-23
2018-01-22,38.984506,-77.030761,Ward 4,2018-01-23
2018-01-22,38.938685,-77.024690,Ward 4,2018-01-23
2018-01-22,38.934399,-77.026032,Ward 1,2018-01-23
2018-01-22,38.958855,-76.994025,Ward 4,2018-01-23
2018-01-22,38.927155,-77.038333,Ward 1,2018-01-24
2018-01-22,38.897355,-76.976190,Ward 7,2018-01-23
2018-01-22,38.896045,-76.932566,Ward 7,2018-01-23
2018-01-23,38.924048,-77.042370,Ward 1,2018-01-23
2018-01-23,38.897488,-76.989007,Ward 6,2018-01-24
2018-01-23,38.948401,-77.096529,Ward 3,2018-01-24
2018-01-23,38.964953,-77.018031,Ward 4,2018-01-24
2018-01-23,38.938699,-77.023940,Ward 4,2018-01-24
2018-01-23,38.988336,-77.042215,Ward 4,2018-01-24
2018-01-24,38.954920,-77.028350,Ward 4,2018-01-24
2018-01-24,38.933865,-76.961738,Ward 5,2018-01-25
2018-01-24,38.960375,-77.000157,Ward 4,2018-01-25
2018-01-24,38.890651,-76.985779,Ward 6,2018-01-25
