38.923811,-77.079127,SWMA- Solid Waste Management Admistration
38.923811,-77.079127,SWMA- Solid Waste Management Administration
38.944561,-77.075728,Urban Forrestry
38.915452,-77.044775,Toa- Trans Sys Mnt
38.876143,-76.934791,Transportation Operations Administration
38.886335,-76.942219,Transportation Operations Administration
38.941444,-77.092003,PEMA- Parking Enforcement Management Administration
38.910938,-77.044615,Toa-Trans Sys Mnt-Signs
38.844428,-76.976139,SWMA- Solid Waste Management Admistration
38.912335,-77.051500,SWMA- Solid Waste Management Admistration
38.922901,-77.065438,Toa-Trans Sys Mnt-Signs
38.911464,-77.045131,Transportation Operations Administration
38.915608,-77.070753,Transportation Operations Administration
38.910931,-77.045188,Transportation Operations Administration
38.919338,-77.033330,SWMA- Solid Waste Management Admistration
38.894336,-77.040599,Transportation Operations Administration
38.847044,-76.970186,PEMA- Parking Enforcement Management Administration
38.955760,-77.004687,Toa- Trans Sys Mnt
38.889037,-76.935274,SWMA- Solid Waste Management Admistration
38.940142,-77.068251,SWMA- Solid Waste Management Admistration
38.894596,-76.975583,Toa-Trans Sys Mnt-Signs
38.893383,-76.989809,SWMA- Solid Waste Management Admistration
38.894596,-76.975583,Toa-Trans Sys Mnt-Signs
38.887567,-77.030034,Transportation Operations Administration
38.969483,-77.064427,Transportation Operations Administration
38.957663,-77.017098,SWMA- Solid Waste Management Admistration
38.879572,-76.992844,Transportation Operations Administration
38.937949,-77.068081,SWMA- Solid Waste Management Admistration
38.910889,-77.027802,PEMA- Parking Enforcement Management Administration
38.922407,-77.038663,PEMA- Parking Enforcement Management Administration
38.925977,-77.028410,PEMA- Parking Enforcement Management Administration
38.939944,-77.034057,PEMA- Parking Enforcement Management Administration
38.881709,-77.014395,PEMA- Parking Enforcement Management Administration
38.891041,-77.015188,Transportation Operations Administration
38.933926,-77.041021,Urban Forrestry
38.935231,-77.043557,Urban Forrestry
38.933010,-77.040989,Urban Forrestry
38.885213,-77.021910,Transportation Operations Administration
38.889477,-76.926730,SWMA- Solid Waste Management Admistration
38.863967,-76.959670,SWMA- Solid Waste Management Admistration
38.858473,-76.988397,SWMA- Solid Waste Management Admistration
38.887567,-77.020912,Transportation Operations Administration
38.894939,-76.998737,SWMA- Solid Waste Management Admistration
38.895785,-76.993251,SWMA- Solid Waste Management Admistration
38.952402,-77.094099,SWMA- Solid Waste Management Admistration
38.902758,-77.003041,SWMA- Solid Waste Management Admistration
38.885319,-77.020913,Transportation Operations Administration
38.860386,-76.989673,SWMA- Solid Waste Management Admistration
38.942122,-76.980048,SWMA- Solid Waste Management Admistration
38.899816,-77.027558,Transportation Operations Administration
38.903696,-77.066884,Transportation Operations Administration
38.884844,-77.023941,Transportation Operations Administration
38.886806,-77.017551,Transportation Operations Administration
38.943664,-77.015707,SWMA- Solid Waste Management Admistration
38.884973,-77.030790,Transportation Operations Administration
38.887564,-77.015885,Transportation Operations Administration
38.898323,-77.044189,Transportation Operations Administration
38.950999,-77.026756,SWMA- Solid Waste Management Admistration
38.879559,-77.006418,PEMA- Parking Enforcement Management Administration
38.846446,-76.973669,SWMA- Solid Waste Management Admistration
38.906252,-77.051405,Transportation Operations Administration
38.944167,-77.015250,Driver Vehicle Services
38.918385,-77.031619,Transportation Operations Administration
38.909782,-77.012412,PEMA- Parking Enforcement Management Administration
38.920755,-77.032083,Transportation Operations Administration
38.905470,-76.999289,SWMA- Solid Waste Management Administration
38.881423,-76.991259,DOH- Department Of Health
38.829890,-76.997592,SWMA- Solid Waste Management Admistration
38.936199,-77.030290,SWMA- Solid Waste Management Admistration
38.962320,-77.076429,Transportation Operations Administration
38.884876,-77.017557,Transportation Operations Administration
38.934837,-77.019404,SWMA- Solid Waste Management Admistration
38.936871,-76.980928,SWMA- Solid Waste Management Admistration
38.919349,-76.987053,SWMA- Solid Waste Management Admistration
38.965172,-77.024839,SWMA- Solid Waste Management Admistration
38.925943,-77.059946,SWMA- Solid Waste Management Admistration
38.916284,-77.030788,Transportation Operations Administration
38.932267,-76.966959,SWMA- Solid Waste Management Admistration
38.911687,-77.027841,SWMA- Solid Waste Management Admistration
38.910026,-77.027732,SWMA- Solid Waste Management Admistration
38.920985,-77.073568,SWMA- Solid Waste Management Admistration
38.890847,-76.954008,SWMA- Solid Waste Management Admistration
38.941561,-76.985860,SWMA- Solid Waste Management Admistration
38.911751,-77.038001,DOH- Department Of Health
38.951059,-77.012555,PEMA- Parking Enforcement Management Administration
38.958727,-77.006969,PEMA- Parking Enforcement Management Administration
38.938678,-77.032729,HOMYDRPR- How Is My Driving Program
38.928664,-77.054102,Toa-Street & Bridge Maintenance
38.958444,-77.070429,SWMA- Solid Waste Management Admistration
38.852096,-76.971723,Transportation Operations Administration
38.931708,-77.034654,Transportation Operations Administration
38.931525,-77.035514,SWMA- Solid Waste Management Admistration
38.894797,-77.023467,Transportation Operations Administration
38.917186,-77.014334,SIOD
38.867180,-76.985121,Transportation Operations Administration
38.939971,-77.022725,SWMA- Solid Waste Management Admistration
38.939790,-77.023250,SWMA- Solid Waste Management Admistration
38.940694,-77.022499,Toa-Street & Bridge Maintenance
38.850648,-76.982534,SWMA- Solid Waste Management Admistration
38.896639,-76.929087,Toa-Street & Bridge Maintenance
38.885055,-76.977824,PEMA- Parking Enforcement Management Administration
38.937560,-76.994531,SWMA- Solid Waste Management Admistration
38.869016,-76.975640,SWMA- Solid Waste Management Admistration
38.955777,-77.006554,SWMA- Solid Waste Management Admistration
38.903744,-77.041673,Toa-Street & Bridge Maintenance
38.893935,-77.039466,Transportation Operations Administration
38.909841,-77.027537,SWMA- Solid Waste Management Admistration
38.923741,-76.971458,Transportation Operations Administration
38.923506,-76.962670,PEMA- Parking Enforcement Management Administration
38.909841,-77.027537,Transportation Operations Administration
38.961311,-77.021810,PEMA- Parking Enforcement Management Administration
38.961311,-77.021810,Toa-Trans Sys Mnt-Signs
38.913398,-77.046021,Toa-Street & Bridge Maintenance
38.913398,-77.046021,Transportation Operations Administration
38.905637,-77.059356,PEMA- Parking Enforcement Management Administration
38.956447,-77.090862,SWMA- Solid Waste Management Admistration
38.901828,-77.023688,PEMA- Parking Enforcement Management Administration
38.933827,-76.995042,Toa-Street & Bridge Maintenance
38.896768,-77.026199,Toa-Street & Bridge Maintenance
38.937239,-76.986175,Toa-Street & Bridge Maintenance
38.906870,-77.034162,Toa-Trans Sys Mnt-Signs
