2023-10-02,38.853728,-76.995045,Ward 8,2023-10-03
2023-10-02,38.922182,-77.016560,Ward 1,2023-10-03
2023-10-02,38.897687,-77.010766,Ward 6,2023-10-03
2023-10-02,38.904532,-77.022188,Ward 2,2023-10-03
2023-10-02,38.909804,-77.008087,Ward 5,2023-10-03
2023-10-02,38.897001,-77.017747,Ward 2,2023-10-03
2023-10-02,38.921822,-77.048059,Ward 1,2023-10-03
2023-10-02,38.914029,-77.053735,Ward 2,2023-10-03
2023-10-02,38.908414,-77.006628,Ward 5,2023-10-03
2023-10-02,38.888526,-76.936632,Ward 7,2023-10-20
2023-10-02,38.910959,-77.033817,Ward 2,2023-10-02
2023-10-02,38.871347,-77.006829,Ward 6,2024-04-11
2023-10-02,38.872127,-76.969204,Ward 7,2024-05-15
2023-10-02,38.903791,-77.026593,Ward 2,2024-04-23
2023-10-03,38.904172,-77.025980,Ward 2,2023-10-03
2023-10-03,38.904172,-77.025980,Ward 2,2023-10-03
2023-10-03,38.905384,-77.024568,Ward 2,2024-02-29
2023-10-03,38.926071,-77.039541,Ward 1,2024-08-27
2023-10-03,38.905644,-77.021914,Null,2023-10-03
2023-10-03,38.905643,-77.019901,Ward 2,2024-05-09
2023-10-03,38.905453,-77.019366,Ward 6,2024-05-07
2023-10-03,38.905474,-77.019098,Ward 6,2023-10-05
2023-10-03,38.905474,-77.019098,Ward 6,2023-10-05
2023-10-03,38.905645,-77.018932,Ward 6,2023-10-03
2023-10-03,38.905461,-77.018114,Ward 6,2024-02-01
2023-10-03,38.905461,-77.018114,Ward 6,2023-10-03
2023-10-03,38.905469,-77.017563,Ward 6,2024-04-24
2023-10-03,38.904995,-77.026700,Ward 2,2023-10-06
2023-10-03,38.882259,-76.980760,Ward 6,2023-10-03
2023-10-03,38.874900,-76.938814,Ward 7,2023-10-06
2023-10-03,38.949929,-77.060783,Ward 3,2024-03-07
2023-10-03,38.940567,-76.986871,Ward 5,2023-10-04
2023-10-03,38.941942,-76.986997,Ward 5,2024-03-13
2023-10-03,38.941942,-76.986997,Ward 5,2023-11-01
2023-10-03,38.940553,-76.986004,Ward 5,2023-11-02
2023-10-03,38.911868,-77.041668,Ward 2,2024-12-18
2023-10-03,38.940721,-76.985741,Ward 5,2024-03-13
2023-10-03,38.940878,-76.985946,Ward 5,2024-03-13
2023-10-03,38.931582,-76.986475,Ward 5,2023-10-05
2023-10-03,38.931466,-76.988419,Ward 5,2023-10-04
2023-10-03,38.931972,-76.988834,Ward 5,2023-10-04
2023-10-03,38.931663,-76.984568,Ward 5,2023-10-05
2023-10-03,38.920750,-77.047112,Ward 1,2023-10-25
2023-10-03,38.925368,-76.978769,Ward 5,2024-04-02
2023-10-03,38.865830,-76.976473,Ward 8,2023-10-03
2023-10-03,38.897125,-76.989761,Ward 6,2023-10-03
2023-10-03,38.929250,-76.976469,Ward 5,2023-10-05
2023-10-03,38.959362,-77.087583,Ward 3,2023-10-04
2023-10-03,38.900004,-76.977639,Ward 5,2023-10-05
2023-10-03,38.876509,-76.961549,Ward 7,2023-10-03
2023-10-03,38.922112,-77.041615,Ward 1,2024-04-01
2023-10-03,38.895997,-76.956521,Ward 7,2024-03-27
2023-10-03,38.888021,-76.999213,Ward 6,2024-04-08
2023-10-03,38.896017,-76.956396,Ward 7,2024-03-27
2023-10-03,38.896023,-76.956204,Ward 7,2024-03-26
2023-10-03,38.895988,-76.955946,Ward 7,2024-03-26
2023-10-03,38.895988,-76.955946,Ward 7,2024-03-26
2023-10-03,38.895923,-76.955757,Ward 7,2024-03-26
2023-10-03,38.964674,-77.030626,Ward 4,2024-04-04
2023-10-03,38.951466,-76.988580,Ward 5,2023-10-03
2023-10-03,38.941869,-77.035191,Ward 4,2023-10-04
2023-10-03,38.867880,-76.988680,Ward 8,2024-06-17
2023-10-03,38.906248,-77.015853,Ward 6,2024-02-29
2023-10-03,38.906248,-77.015853,Ward 6,2024-04-02
2023-10-03,38.906443,-77.016177,Ward 6,2024-02-16
2023-10-03,38.906443,-77.016177,Ward 6,2024-04-02
2023-10-03,38.906443,-77.016177,Ward 6,2023-12-01
2023-10-03,38.907238,-77.016175,Ward 2,2023-11-29
2023-10-03,38.930019,-77.032182,Ward 1,2023-11-13
2023-10-03,38.921589,-77.031670,Ward 1,2023-10-06
2023-10-03,38.860690,-77.003446,Ward 8,2023-10-06
2023-10-03,38.928451,-76.978540,Ward 5,2023-10-05
2023-10-03,38.908570,-77.012164,Ward 5,2023-10-04
2023-10-03,38.917193,-77.028313,Ward 1,2024-06-20
2023-10-03,38.917193,-77.028313,Ward 1,2023-11-13
2023-10-03,38.951655,-77.066445,Ward 3,2023-10-04
2023-10-03,38.825349,-76.997798,Ward 8,2023-12-22
2023-10-03,38.917328,-77.028760,Ward 1,2024-01-19
2023-10-03,38.916371,-77.014177,Ward 5,2023-12-22
2023-10-03,38.909244,-77.011940,Ward 5,2023-10-04
2023-10-03,38.948555,-77.070101,Ward 3,2024-03-06
2023-10-03,38.909640,-77.012163,Ward 5,2023-10-04
2023-10-03,38.910973,-77.012363,Ward 5,2023-10-04
2023-10-03,38.886349,-76.948129,Ward 7,2024-03-22
2023-10-03,38.908570,-77.012164,Ward 5,2023-10-10
2023-10-03,38.900785,-76.928281,Ward 7,2023-10-03
2023-10-03,38.913344,-77.012158,Ward 5,2024-04-25
2023-10-03,38.914085,-77.012157,Ward 5,2023-10-05
2023-10-03,38.887012,-76.978823,Ward 6,2023-12-19
2023-10-03,38.914827,-77.012155,Ward 5,2023-10-04
2023-10-03,38.914827,-77.012155,Ward 5,2023-10-05
2023-10-03,38.837789,-77.003465,Ward 8,2023-10-03
2023-10-03,38.917000,-77.012153,Ward 5,2024-03-15
2023-10-03,38.961256,-76.997117,Ward 4,2024-03-21
2023-10-03,38.943603,-77.018541,Ward 4,2024-02-01
2023-10-03,38.902781,-77.054379,Ward 2,2023-10-06
2023-10-03,38.917000,-77.012153,Ward 5,2023-10-12
2023-10-03,38.918110,-77.012151,Ward 5,2024-07-26
2023-10-03,38.918110,-77.012151,Ward 5,2023-10-04
2023-10-03,38.923764,-77.032143,Ward 1,2024-01-19
2023-10-03,38.918110,-77.013539,Ward 5,2023-12-04
2023-10-03,38.923764,-77.032143,Ward 1,2023-11-13
2023-10-03,38.918110,-77.013539,Ward 5,2024-04-25
2023-10-03,38.918266,-77.014389,Ward 5,2024-04-18
2023-10-03,38.918663,-77.014690,Null,2024-04-18
2023-10-03,38.918266,-77.014389,Ward 5,2024-04-11
2023-10-03,38.918648,-77.016561,Ward 1,2024-01-25
2023-10-03,38.899820,-77.025993,Ward 2,2023-12-08
2023-10-03,38.918541,-77.017152,Ward 1,2023-10-05
2023-10-03,38.918259,-77.018937,Ward 1,2023-10-04
2023-10-03,38.912606,-77.031953,Ward 2,2023-12-07
2023-10-03,38.924256,-77.024046,Ward 1,2023-10-05
2023-10-03,38.924256,-77.024046,Ward 1,2023-10-05
2023-10-03,38.923991,-77.026452,Ward 1,2024-04-10
2023-10-03,38.923530,-77.026493,Ward 1,2023-10-19
2023-10-03,38.923767,-77.027038,Ward 1,2023-10-05
2023-10-04,38.923993,-77.029198,Ward 1,2024-04-02
2023-10-04,38.923766,-77.029711,Ward 1,2024-05-06
2023-10-04,38.923764,-77.032143,Ward 1,2023-10-04
2023-10-04,38.923491,-77.034071,Ward 1,2024-03-19
2023-10-04,38.923327,-77.033099,Ward 1,2024-02-27
2023-10-04,38.926086,-77.039954,Ward 1,2023-11-13
2023-10-04,38.926086,-77.039954,Ward 1,2024-04-29
2023-10-04,38.905164,-77.006291,Ward 6,2023-11-20
2023-10-04,38.923864,-77.041564,Ward 1,2023-12-21
2023-10-04,38.918259,-77.018937,Ward 1,2024-01-31
2023-10-04,38.909452,-77.038858,Ward 2,2023-10-04
2023-10-04,38.929511,-76.988215,Ward 5,2023-11-01
2023-10-04,38.929892,-76.988217,Ward 5,2023-11-01
2023-10-04,38.929564,-76.988207,Ward 5,2023-11-01
2023-10-04,38.930916,-76.988739,Ward 5,2023-10-05
2023-10-04,38.930484,-76.988707,Ward 5,2023-11-01
2023-10-04,38.930639,-76.986439,Ward 5,2023-10-05
2023-10-04,38.931334,-76.984583,Ward 5,2023-10-05
2023-10-04,38.930377,-76.990635,Ward 5,2023-11-01
2023-10-04,38.929718,-76.990502,Ward 5,2023-11-01
2023-10-04,38.906137,-76.984994,Ward 5,2023-10-06
2023-10-04,38.874778,-77.010437,Ward 6,2023-10-05
